x-axis,1,2
second,Volt,Volt
-37.044995E-03,-7.027196631E+00,-320.606505E-03
-37.037995E-03,-6.940463500E+00,-321.014460E-03
-37.030995E-03,-7.120032028E+00,-321.449427E-03
-37.023995E-03,-7.275191519E+00,-322.192111E-03
-37.016995E-03,-7.021094344E+00,-322.441407E-03
-37.009995E-03,-6.946565773E+00,-320.086106E-03
-37.002994E-03,-7.027196631E+00,-320.530675E-03
-36.995994E-03,-7.113929802E+00,-321.969826E-03
-36.988994E-03,-7.194560647E+00,-321.461632E-03
-36.981994E-03,-7.194560647E+00,-320.792176E-03
-36.974994E-03,-7.107827456E+00,-320.643119E-03
-36.967994E-03,-7.027196631E+00,-320.630914E-03
-36.960994E-03,-7.027196631E+00,-321.510451E-03
-36.953994E-03,-7.200663053E+00,-322.131088E-03
-36.946994E-03,-7.275191445E+00,-322.328964E-03
-36.939994E-03,-7.107827422E+00,-322.465816E-03
-36.932994E-03,-7.113929862E+00,-321.622893E-03
-36.925994E-03,-7.194560647E+00,-321.139108E-03
-36.918994E-03,-7.107827402E+00,-321.312575E-03
-36.911993E-03,-7.113929882E+00,-321.647303E-03
-36.904993E-03,-7.107827389E+00,-321.635098E-03
-36.897993E-03,-7.027196631E+00,-322.341169E-03
-36.890993E-03,-6.940463360E+00,-322.280144E-03
-36.883993E-03,-6.859832615E+00,-321.820770E-03
-36.876993E-03,-7.033299184E+00,-322.663692E-03
-36.869993E-03,-7.194560647E+00,-323.494410E-03
-36.862993E-03,-7.107827349E+00,-322.776133E-03
-36.855993E-03,-7.027196631E+00,-320.941231E-03
-36.848993E-03,-6.940463320E+00,-320.828791E-03
-36.841993E-03,-6.946565932E+00,-321.647303E-03
-36.834993E-03,-7.113929955E+00,-320.767765E-03
-36.827993E-03,-7.107827316E+00,-320.667530E-03
-36.820992E-03,-7.027196631E+00,-321.820770E-03
-36.813992E-03,-7.113929975E+00,-321.969826E-03
-36.806992E-03,-7.107827296E+00,-321.635098E-03
-36.799992E-03,-7.027196631E+00,-321.300370E-03
-36.792992E-03,-7.113929995E+00,-321.832975E-03
-36.785992E-03,-7.194560647E+00,-321.263753E-03
-36.778992E-03,-7.194560647E+00,-320.828791E-03
-36.771992E-03,-7.107827263E+00,-321.300370E-03
-36.764992E-03,-6.940463240E+00,-320.445241E-03
-36.757992E-03,-7.033299410E+00,-320.494063E-03
-36.750992E-03,-7.107827243E+00,-322.006442E-03
-36.743992E-03,-7.027196631E+00,-322.292348E-03
-36.736992E-03,-7.027196631E+00,-321.808564E-03
-36.729991E-03,-7.027196631E+00,-321.808564E-03
-36.722991E-03,-7.027196631E+00,-322.328965E-03
-36.715991E-03,-7.113930069E+00,-321.251547E-03
-36.708991E-03,-7.194560647E+00,-321.014464E-03
-36.701991E-03,-7.107827196E+00,-322.490226E-03
-36.694991E-03,-6.940463173E+00,-322.292348E-03
-36.687991E-03,-6.946566079E+00,-321.288164E-03
-36.680991E-03,-7.113930102E+00,-321.671715E-03
-36.673991E-03,-7.194560647E+00,-322.304554E-03
-36.666991E-03,-7.281294131E+00,-321.969826E-03
-36.659991E-03,-7.188457681E+00,-321.635097E-03
-36.652991E-03,-7.027196631E+00,-321.647303E-03
-36.645991E-03,-7.027196631E+00,-322.155499E-03
-36.638990E-03,-7.113930142E+00,-321.957619E-03
-36.631990E-03,-7.194560647E+00,-322.341172E-03
-36.624990E-03,-7.194560647E+00,-322.280141E-03
-36.617990E-03,-7.107827116E+00,-321.473836E-03
-36.610990E-03,-7.027196631E+00,-322.167705E-03
-36.603990E-03,-7.113930175E+00,-323.159683E-03
-36.596990E-03,-7.194560647E+00,-322.788336E-03
-36.589990E-03,-7.194560647E+00,-321.796358E-03
-36.582990E-03,-7.021093518E+00,-321.647304E-03
-36.575990E-03,-6.946566186E+00,-321.808564E-03
-36.568990E-03,-7.027196631E+00,-321.114696E-03
-36.561990E-03,-7.113930215E+00,-320.643119E-03
-36.554989E-03,-7.194560647E+00,-321.151315E-03
-36.547989E-03,-7.107827049E+00,-321.647304E-03
-36.540989E-03,-7.027196631E+00,-321.461630E-03
-36.533989E-03,-6.940463020E+00,-321.832977E-03
-36.526989E-03,-6.859832615E+00,-321.784152E-03
-36.519989E-03,-7.033299863E+00,-322.353379E-03
-36.512989E-03,-7.281294278E+00,-322.961803E-03
-36.505989E-03,-7.188457388E+00,-320.743348E-03
-36.498989E-03,-7.027196631E+00,-321.732750E-03
-36.491989E-03,-7.113930282E+00,-322.070053E-03
-36.484989E-03,-7.194560647E+00,-321.175728E-03
-36.477989E-03,-7.194560647E+00,-322.316760E-03
-36.470989E-03,-7.194560647E+00,-321.610684E-03
-36.463988E-03,-7.107826969E+00,-320.630913E-03
-36.456988E-03,-6.940462947E+00,-321.163522E-03
-36.449988E-03,-6.946566306E+00,-321.635097E-03
-36.442988E-03,-7.027196631E+00,-322.514641E-03
-36.435988E-03,-7.113930335E+00,-322.788335E-03
-36.428988E-03,-7.107826936E+00,-322.316760E-03
-36.421988E-03,-7.027196631E+00,-322.478021E-03
-36.414988E-03,-7.027196631E+00,-322.651488E-03
-36.407988E-03,-6.940462900E+00,-322.292346E-03
-36.400988E-03,-7.033300090E+00,-322.502434E-03
-36.393988E-03,-7.194560647E+00,-321.933204E-03
-36.386988E-03,-7.107826896E+00,-321.498250E-03
-36.379988E-03,-7.027196631E+00,-321.622890E-03
-36.372987E-03,-7.027196631E+00,-320.445238E-03
-36.365987E-03,-7.027196631E+00,-321.881807E-03
-36.358987E-03,-7.113930408E+00,-323.123062E-03
-36.351987E-03,-7.194560647E+00,-322.478021E-03
-36.344987E-03,-7.021093065E+00,-322.304553E-03
-36.337987E-03,-7.033300210E+00,-321.796357E-03
-36.330987E-03,-7.107826843E+00,-320.953434E-03
-36.323987E-03,-7.200664252E+00,-321.336990E-03
-36.316987E-03,-7.275190846E+00,-321.275954E-03
-36.309987E-03,-7.107826823E+00,-320.643120E-03
-36.302987E-03,-7.027196631E+00,-320.630913E-03
-36.295987E-03,-7.027196631E+00,-320.816588E-03
-36.288987E-03,-6.940462787E+00,-320.965641E-03
-36.281986E-03,-7.033300316E+00,-321.151316E-03
-36.274986E-03,-7.194560647E+00,-321.126901E-03
-36.267986E-03,-7.281294511E+00,-321.845187E-03
-36.260986E-03,-7.101723051E+00,-322.465813E-03
-36.253986E-03,-6.946566492E+00,-321.449421E-03
-36.246986E-03,-7.113930515E+00,-321.151316E-03
-36.239986E-03,-7.194560647E+00,-321.473836E-03
-36.232986E-03,-7.194560647E+00,-321.647304E-03
-36.225986E-03,-7.107826743E+00,-321.114693E-03
-36.218986E-03,-7.027196631E+00,-320.643120E-03
-36.211986E-03,-7.027196631E+00,-320.804380E-03
-36.204986E-03,-7.113930555E+00,-320.804380E-03
-36.197986E-03,-7.194560647E+00,-320.804380E-03
-36.190985E-03,-7.194560647E+00,-322.365591E-03
-36.183985E-03,-7.107826703E+00,-322.602657E-03
-36.176985E-03,-7.027196631E+00,-321.820772E-03
-36.169985E-03,-7.200664546E+00,-321.622889E-03
-36.162985E-03,-7.188456735E+00,-322.006448E-03
-36.155985E-03,-7.113930602E+00,-322.292345E-03
-36.148985E-03,-7.021092692E+00,-321.982032E-03
-36.141985E-03,-6.946566599E+00,-322.837164E-03
-36.134985E-03,-6.940462640E+00,-322.961801E-03
-36.127985E-03,-6.946566612E+00,-321.957617E-03
-36.120985E-03,-7.027196631E+00,-322.167708E-03
-36.113985E-03,-6.940462620E+00,-322.292345E-03
-36.106985E-03,-6.859832615E+00,-321.982033E-03
-36.099984E-03,-6.946566639E+00,-321.449420E-03
-36.092984E-03,-6.940462600E+00,-320.804380E-03
-36.085984E-03,-7.033300689E+00,-320.804380E-03
-36.078984E-03,-7.107826603E+00,-321.845189E-03
-36.071984E-03,-6.940462580E+00,-322.118876E-03
-36.064984E-03,-7.033300729E+00,-321.647305E-03
-36.057984E-03,-7.107826583E+00,-322.328969E-03
-36.050984E-03,-7.027196631E+00,-322.292344E-03
-36.043984E-03,-7.113930708E+00,-320.941224E-03
-36.036984E-03,-7.107826563E+00,-321.696138E-03
-36.029984E-03,-7.027196631E+00,-322.974008E-03
-36.022984E-03,-7.027196631E+00,-322.639280E-03
-36.015984E-03,-7.027196631E+00,-321.610679E-03
-36.008983E-03,-7.113930741E+00,-321.845190E-03
-36.001983E-03,-7.194560647E+00,-321.598471E-03
-35.994983E-03,-7.107826523E+00,-320.122716E-03
-35.987983E-03,-7.027196631E+00,-320.494069E-03
-35.980983E-03,-6.940462494E+00,-321.312577E-03
-35.973983E-03,-6.859832615E+00,-322.341178E-03
-35.966983E-03,-7.033300916E+00,-323.147477E-03
-35.959983E-03,-7.194560647E+00,-322.627072E-03
-35.952983E-03,-7.107826483E+00,-322.490229E-03
-35.945983E-03,-7.027196631E+00,-322.118875E-03
-35.938983E-03,-7.027196631E+00,-321.820773E-03
-35.931983E-03,-7.027196631E+00,-322.490229E-03
-35.924982E-03,-7.113930821E+00,-322.292343E-03
-35.917982E-03,-7.194560647E+00,-321.635096E-03
-35.910982E-03,-7.107826443E+00,-321.300368E-03
-35.903982E-03,-7.027196631E+00,-321.486045E-03
-35.896982E-03,-7.027196631E+00,-321.982033E-03
-35.889982E-03,-7.113930855E+00,-322.837166E-03
-35.882982E-03,-7.194560647E+00,-322.961799E-03
-35.875982E-03,-7.107826410E+00,-320.916804E-03
-35.868982E-03,-7.027196631E+00,-319.292000E-03
-35.861982E-03,-7.027196631E+00,-321.385831E-03
-35.854982E-03,-7.027196631E+00,-322.267925E-03
-35.847982E-03,-7.113930895E+00,-320.965640E-03
-35.840982E-03,-7.194560647E+00,-321.671723E-03
-35.833981E-03,-7.107826370E+00,-321.610678E-03
-35.826981E-03,-6.940462347E+00,-321.151317E-03
-35.819981E-03,-6.859832615E+00,-321.473836E-03
-35.812981E-03,-6.946566912E+00,-321.994242E-03
-35.805981E-03,-7.200665238E+00,-322.651489E-03
-35.798981E-03,-7.188456042E+00,-322.812749E-03
-35.791981E-03,-7.027196631E+00,-322.639280E-03
-35.784981E-03,-7.027196631E+00,-321.437209E-03
-35.777981E-03,-7.027196631E+00,-321.510464E-03
-35.770981E-03,-7.113930968E+00,-321.610677E-03
-35.763981E-03,-7.194560647E+00,-321.151318E-03
-35.756981E-03,-7.194560647E+00,-323.035055E-03
-35.749981E-03,-7.194560647E+00,-323.445577E-03
-35.742980E-03,-7.107826283E+00,-322.131083E-03
-35.735980E-03,-7.113931001E+00,-321.461627E-03
-35.728980E-03,-7.107826270E+00,-321.312577E-03
-35.721980E-03,-7.027196631E+00,-320.779961E-03
-35.714980E-03,-7.027196631E+00,-319.614518E-03
-35.707980E-03,-6.940462234E+00,-320.518491E-03
-35.700980E-03,-6.946567018E+00,-320.594283E-03
-35.693980E-03,-7.113931041E+00,-320.506281E-03
-35.686980E-03,-7.194560647E+00,-321.473836E-03
-35.679980E-03,-7.107826223E+00,-321.820774E-03
-35.672980E-03,-7.027196631E+00,-321.796355E-03
-35.665980E-03,-6.940462194E+00,-321.820774E-03
-35.658980E-03,-6.946567058E+00,-320.929010E-03
-35.651979E-03,-7.113931081E+00,-320.667541E-03
-35.644979E-03,-7.194560647E+00,-320.953430E-03
-35.637979E-03,-7.107826183E+00,-320.816590E-03
-35.630979E-03,-7.027196631E+00,-321.312577E-03
-35.623979E-03,-7.027196631E+00,-321.820774E-03
-35.616979E-03,-7.027196631E+00,-322.316761E-03
-35.609979E-03,-7.113931121E+00,-321.437207E-03
-35.602979E-03,-7.194560647E+00,-321.163528E-03
-35.595979E-03,-7.107826143E+00,-320.941219E-03
-35.588979E-03,-7.027196631E+00,-321.002269E-03
-35.581979E-03,-7.113931148E+00,-321.635095E-03
-35.574979E-03,-7.194560647E+00,-322.167713E-03
-35.567979E-03,-7.194560647E+00,-322.465810E-03
-35.560978E-03,-7.021091573E+00,-321.969823E-03
-35.553978E-03,-7.033301702E+00,-321.982034E-03
-35.546978E-03,-7.107826097E+00,-322.490231E-03
-35.539978E-03,-7.113931188E+00,-321.771934E-03
-35.532978E-03,-7.107826083E+00,-321.151319E-03
-35.525978E-03,-7.200665771E+00,-321.473836E-03
-35.518978E-03,-7.188455509E+00,-321.300367E-03
-35.511978E-03,-7.027196631E+00,-321.139108E-03
-35.504978E-03,-7.027196631E+00,-322.006454E-03
-35.497978E-03,-7.027196631E+00,-322.812749E-03
-35.490978E-03,-7.113931234E+00,-322.986218E-03
-35.483978E-03,-7.021091426E+00,-321.239315E-03
-35.476978E-03,-6.946567232E+00,-320.332814E-03
-35.469977E-03,-7.027196631E+00,-320.792170E-03
-35.462977E-03,-7.027196631E+00,-320.990060E-03
-35.455977E-03,-7.113931268E+00,-321.647306E-03
-35.448977E-03,-7.194560647E+00,-321.635095E-03
-35.441977E-03,-7.107825997E+00,-321.994244E-03
-35.434977E-03,-6.940461974E+00,-321.957613E-03
-35.427977E-03,-6.946567278E+00,-322.167714E-03
-35.420977E-03,-7.027196631E+00,-322.639279E-03
-35.413977E-03,-7.113931308E+00,-321.610674E-03
-35.406977E-03,-7.281295331E+00,-321.151319E-03
-35.399977E-03,-7.188455283E+00,-321.647306E-03
-35.392977E-03,-7.027196631E+00,-321.635095E-03
-35.385977E-03,-6.940461927E+00,-321.473836E-03
-35.378976E-03,-7.033302035E+00,-322.514653E-03
-35.371976E-03,-7.107825930E+00,-321.574041E-03
-35.364976E-03,-7.113931354E+00,-320.320605E-03
-35.357976E-03,-7.107825917E+00,-321.671728E-03
-35.350976E-03,-7.027196631E+00,-321.784143E-03
-35.343976E-03,-7.027196631E+00,-321.659517E-03
-35.336976E-03,-7.113931381E+00,-321.449414E-03
-35.329976E-03,-7.194560647E+00,-321.498258E-03
-35.322976E-03,-7.107825884E+00,-321.969823E-03
-35.315976E-03,-7.027196631E+00,-321.982034E-03
-35.308976E-03,-7.027196631E+00,-321.622884E-03
-35.301976E-03,-7.027196631E+00,-321.832987E-03
-35.294975E-03,-7.200666211E+00,-321.784142E-03
-35.287975E-03,-7.188455070E+00,-320.965639E-03
-35.280975E-03,-6.940461827E+00,-320.977850E-03
-35.273975E-03,-6.946567425E+00,-321.659517E-03
-35.266975E-03,-7.113931448E+00,-321.796353E-03
-35.259975E-03,-7.194560647E+00,-322.167715E-03
-35.252975E-03,-7.107825817E+00,-322.639279E-03
-35.245975E-03,-7.113931468E+00,-322.651490E-03
-35.238975E-03,-7.107825804E+00,-322.465809E-03
-35.231975E-03,-7.027196631E+00,-321.449414E-03
-35.224975E-03,-7.113931488E+00,-321.151320E-03
-35.217975E-03,-7.194560647E+00,-321.473836E-03
-35.210975E-03,-7.194560647E+00,-321.473836E-03
-35.203974E-03,-7.021090894E+00,-322.167715E-03
-35.196974E-03,-6.946567498E+00,-321.251521E-03
-35.189974E-03,-7.027196631E+00,-321.361424E-03
-35.182974E-03,-7.113931528E+00,-322.292339E-03
-35.175974E-03,-7.194560647E+00,-322.675914E-03
-35.168974E-03,-7.194560647E+00,-322.788325E-03
-35.161974E-03,-7.107825730E+00,-322.316762E-03
-35.154974E-03,-7.027196631E+00,-321.784141E-03
-35.147974E-03,-7.027196631E+00,-320.965639E-03
-35.140974E-03,-7.113931568E+00,-322.018670E-03
-35.133974E-03,-7.194560647E+00,-322.280127E-03
-35.126974E-03,-7.194560647E+00,-321.473836E-03
-35.119974E-03,-7.107825690E+00,-320.953427E-03
-35.112973E-03,-7.027196631E+00,-321.510472E-03
-35.105973E-03,-7.113931601E+00,-321.957611E-03
-35.098973E-03,-7.194560647E+00,-321.300366E-03
-35.091973E-03,-7.194560647E+00,-321.139108E-03
-35.084973E-03,-7.107825657E+00,-321.312578E-03
-35.077973E-03,-7.027196631E+00,-320.259546E-03
-35.070973E-03,-7.027196631E+00,-319.998090E-03
-35.063973E-03,-7.113931641E+00,-321.324790E-03
-35.056973E-03,-7.194560647E+00,-321.114684E-03
-35.049973E-03,-7.107825624E+00,-321.337003E-03
-35.042973E-03,-7.027196631E+00,-321.796352E-03
-35.035973E-03,-7.027196631E+00,-321.126896E-03
-35.028973E-03,-7.200666717E+00,-320.630910E-03
-35.021972E-03,-7.275189613E+00,-320.469652E-03
-35.014972E-03,-7.194560647E+00,-321.683943E-03
-35.007972E-03,-7.107825584E+00,-321.945398E-03
-35.000972E-03,-7.027196631E+00,-321.659519E-03
-34.993972E-03,-7.027196631E+00,-321.622882E-03
-34.986972E-03,-7.113931714E+00,-321.312579E-03
-34.979972E-03,-7.194560647E+00,-321.473836E-03
-34.972972E-03,-7.107825550E+00,-322.514658E-03
-34.965972E-03,-7.027196631E+00,-322.441383E-03
-34.958972E-03,-7.027196631E+00,-321.647307E-03
-34.951972E-03,-7.027196631E+00,-322.849386E-03
-34.944972E-03,-7.113931754E+00,-323.123052E-03
-34.937972E-03,-7.194560647E+00,-321.957610E-03
-34.930971E-03,-7.107825510E+00,-322.514658E-03
-34.923971E-03,-7.027196631E+00,-323.135264E-03
-34.916971E-03,-7.027196631E+00,-322.118867E-03
-34.909971E-03,-7.113931787E+00,-321.647307E-03
-34.902971E-03,-7.194560647E+00,-321.461624E-03
-34.895971E-03,-7.194560647E+00,-321.139108E-03
-34.888971E-03,-7.107825470E+00,-321.139108E-03
-34.881971E-03,-7.027196631E+00,-321.312579E-03
-34.874971E-03,-7.027196631E+00,-320.953425E-03
-34.867971E-03,-6.940461434E+00,-321.510475E-03
-34.860971E-03,-7.120038224E+00,-321.784139E-03
-34.853971E-03,-7.188454243E+00,-321.486049E-03
-34.846971E-03,-7.027196631E+00,-320.941212E-03
-34.839970E-03,-7.027196631E+00,-320.655336E-03
-34.832970E-03,-7.027196631E+00,-321.832990E-03
-34.825970E-03,-7.113931867E+00,-322.304550E-03
-34.818970E-03,-7.194560647E+00,-322.490234E-03
-34.811970E-03,-7.021090147E+00,-321.945396E-03
-34.804970E-03,-6.946567871E+00,-321.312579E-03
-34.797970E-03,-7.027196631E+00,-321.820777E-03
-34.790970E-03,-7.027196631E+00,-322.143293E-03
-34.783970E-03,-7.027196631E+00,-322.143293E-03
-34.776970E-03,-6.940461348E+00,-321.622881E-03
-34.769970E-03,-6.859832615E+00,-321.832991E-03
-34.762970E-03,-6.946567911E+00,-321.784138E-03
-34.755970E-03,-7.027196631E+00,-321.486050E-03
-34.748969E-03,-7.113931941E+00,-321.808564E-03
-34.741969E-03,-7.194560647E+00,-321.114682E-03
-34.734969E-03,-7.107825324E+00,-322.204359E-03
-34.727969E-03,-7.027196631E+00,-322.949579E-03
-34.720969E-03,-7.027196631E+00,-322.143293E-03
-34.713969E-03,-7.027196631E+00,-321.622880E-03
-34.706969E-03,-7.113931981E+00,-321.312579E-03
-34.699969E-03,-7.194560647E+00,-321.300366E-03
-34.692969E-03,-7.107825284E+00,-320.445225E-03
-34.685969E-03,-7.027196631E+00,-320.667550E-03
-34.678969E-03,-7.027196631E+00,-321.473836E-03
-34.671969E-03,-7.113932014E+00,-321.994249E-03
-34.664968E-03,-7.194560647E+00,-321.263725E-03
-34.657968E-03,-7.107825251E+00,-321.349220E-03
-34.650968E-03,-7.027196631E+00,-321.437196E-03
-34.643968E-03,-7.027196631E+00,-322.030890E-03
-34.636968E-03,-7.027196631E+00,-322.441380E-03
-34.629968E-03,-7.113932054E+00,-322.514662E-03
-34.622968E-03,-7.281296077E+00,-322.961792E-03
-34.615968E-03,-7.188453790E+00,-322.131079E-03
-34.608968E-03,-7.027196631E+00,-321.635094E-03
-34.601968E-03,-7.027196631E+00,-321.647307E-03
-34.594968E-03,-6.853725718E+00,-321.461623E-03
-34.587968E-03,-7.039410450E+00,-321.832992E-03
-34.580968E-03,-7.275189194E+00,-322.998433E-03
-34.573967E-03,-7.107825171E+00,-322.441379E-03
-34.566967E-03,-7.027196631E+00,-321.300365E-03
-34.559967E-03,-7.027196631E+00,-321.659521E-03
-34.552967E-03,-7.027196631E+00,-322.143293E-03
-34.545967E-03,-7.113932134E+00,-321.969822E-03
-34.538967E-03,-7.194560647E+00,-321.288151E-03
-34.531967E-03,-7.107825131E+00,-321.151322E-03
-34.524967E-03,-7.027196631E+00,-322.514663E-03
-34.517967E-03,-7.027196631E+00,-322.441378E-03
-34.510967E-03,-7.113932167E+00,-320.953423E-03
-34.503967E-03,-7.194560647E+00,-320.643123E-03
-34.496967E-03,-7.194560647E+00,-320.630909E-03
-34.489967E-03,-7.107825091E+00,-321.510479E-03
-34.482966E-03,-7.027196631E+00,-322.131078E-03
-34.475966E-03,-7.113932200E+00,-321.635093E-03
-34.468966E-03,-7.194560647E+00,-322.514663E-03
-34.461966E-03,-7.194560647E+00,-322.961791E-03
-34.454966E-03,-7.107825057E+00,-321.610665E-03
-34.447966E-03,-7.027196631E+00,-321.324794E-03
-34.440966E-03,-7.113932234E+00,-322.328978E-03
-34.433966E-03,-7.194560647E+00,-322.118864E-03
-34.426966E-03,-7.194560647E+00,-321.473836E-03
-34.419966E-03,-7.194560647E+00,-321.473836E-03
-34.412966E-03,-7.021089388E+00,-321.647308E-03
-34.405966E-03,-6.946568251E+00,-321.461622E-03
-34.398966E-03,-7.027196631E+00,-321.486051E-03
-34.391965E-03,-7.027196631E+00,-322.155507E-03
-34.384965E-03,-7.113932287E+00,-321.437193E-03
-34.377965E-03,-7.107824984E+00,-321.337009E-03
-34.370965E-03,-7.027196631E+00,-322.837178E-03
-34.363965E-03,-6.940460955E+00,-322.788319E-03
-34.356965E-03,-7.033303980E+00,-322.316764E-03
-34.349965E-03,-7.107824957E+00,-322.131078E-03
-34.342965E-03,-7.113932327E+00,-321.288150E-03
-34.335965E-03,-7.107824944E+00,-319.243138E-03
-34.328965E-03,-7.027196631E+00,-320.220428E-03
-34.321965E-03,-7.027196631E+00,-322.131078E-03
-34.314965E-03,-7.113932354E+00,-321.635093E-03
-34.307965E-03,-7.194560647E+00,-320.779951E-03
-34.300964E-03,-7.107824911E+00,-321.002282E-03
-34.293964E-03,-7.027196631E+00,-321.635093E-03
-34.286964E-03,-7.027196631E+00,-320.779950E-03
-34.279964E-03,-7.027196631E+00,-320.655339E-03
-34.272964E-03,-7.113932394E+00,-321.139108E-03
-34.265964E-03,-7.194560647E+00,-321.486051E-03
-34.258964E-03,-7.107824871E+00,-321.288150E-03
-34.251964E-03,-7.113932414E+00,-321.498267E-03
-34.244964E-03,-7.107824858E+00,-321.449406E-03
-34.237964E-03,-7.113932427E+00,-320.977852E-03
-34.230964E-03,-7.194560647E+00,-321.139108E-03
-34.223964E-03,-7.107824838E+00,-320.965637E-03
-34.216964E-03,-7.113932447E+00,-321.151324E-03
-34.209963E-03,-7.021089002E+00,-322.341195E-03
-34.202963E-03,-6.946568444E+00,-321.933175E-03
-34.195963E-03,-7.113932467E+00,-320.977852E-03
-34.188963E-03,-7.194560647E+00,-321.312580E-03
-34.181963E-03,-7.107824798E+00,-321.473836E-03
-34.174963E-03,-7.027196631E+00,-322.341195E-03
-34.167963E-03,-7.027196631E+00,-322.800533E-03
-34.160963E-03,-7.113932500E+00,-322.131077E-03
-34.153963E-03,-7.194560647E+00,-321.288149E-03
-34.146963E-03,-7.107824764E+00,-321.324796E-03
-34.139963E-03,-7.027196631E+00,-321.982036E-03
-34.132963E-03,-7.027196631E+00,-321.102462E-03
-34.125963E-03,-7.027196631E+00,-321.002283E-03
-34.118962E-03,-7.200668450E+00,-320.941205E-03
-34.111962E-03,-7.188452831E+00,-320.134924E-03
-34.104962E-03,-7.027196631E+00,-319.961452E-03
-34.097962E-03,-7.027196631E+00,-320.841027E-03
-34.090962E-03,-7.027196631E+00,-322.155508E-03
-34.083962E-03,-7.027196631E+00,-321.437189E-03
-34.076962E-03,-7.113932580E+00,-321.337012E-03
-34.069962E-03,-7.107824691E+00,-322.490236E-03
-34.062962E-03,-7.113932593E+00,-322.812749E-03
-34.055962E-03,-7.021088708E+00,-322.465805E-03
-34.048962E-03,-6.859832615E+00,-321.449405E-03
-34.041962E-03,-6.946568597E+00,-321.498268E-03
-34.034961E-03,-7.200668609E+00,-321.796349E-03
-34.027961E-03,-7.275188667E+00,-320.953420E-03
-34.020961E-03,-7.107824644E+00,-321.337012E-03
-34.013961E-03,-7.027196631E+00,-322.316765E-03
-34.006961E-03,-6.940460615E+00,-322.478021E-03
-33.999961E-03,-7.033304660E+00,-322.304549E-03
-33.992961E-03,-7.281296676E+00,-322.837181E-03
-33.985961E-03,-7.188452591E+00,-322.094428E-03
-33.978961E-03,-7.113932673E+00,-321.671741E-03
-33.971961E-03,-7.107824598E+00,-322.478021E-03
-33.964961E-03,-7.027196631E+00,-322.131076E-03
-33.957961E-03,-7.113932693E+00,-321.461620E-03
-33.950961E-03,-7.194560647E+00,-320.792164E-03
-33.943960E-03,-7.107824571E+00,-320.816597E-03
-33.936960E-03,-7.027196631E+00,-320.618692E-03
-33.929960E-03,-7.027196631E+00,-321.175757E-03
-33.922960E-03,-7.113932727E+00,-321.969820E-03
-33.915960E-03,-7.194560647E+00,-321.982037E-03
-33.908960E-03,-7.194560647E+00,-320.755515E-03
-33.901960E-03,-7.107824531E+00,-319.985885E-03
-33.894960E-03,-7.027196631E+00,-321.857430E-03
-33.887960E-03,-7.027196631E+00,-322.280115E-03
-33.880960E-03,-7.113932767E+00,-321.994253E-03
