x-axis,1,2,4
second,Volt,Volt,Volt
-240.5000E-03,+165.3452E-03,+2.1182E-03,-8.6192468E+00
-240.2500E-03,+166.1820E-03,+444.6E-06,-8.6610878E+00
-240.0000E-03,+168.6925E-03,-1.2291E-03,-8.7029288E+00
-239.7500E-03,+172.8766E-03,+1.2814E-03,-8.6192468E+00
-239.5000E-03,+170.3661E-03,+2.1182E-03,-8.6192468E+00
-239.2500E-03,+172.8766E-03,+3.7918E-03,-8.4518828E+00
-239.0000E-03,+165.3452E-03,+2.1182E-03,-8.5355648E+00
-238.7500E-03,+172.0397E-03,+2.1182E-03,-8.4937238E+00
-238.5000E-03,+172.0397E-03,+2.1182E-03,-8.4518828E+00
-238.2500E-03,+167.0188E-03,+2.1182E-03,-8.5355648E+00
-238.0000E-03,+168.6925E-03,+2.1182E-03,-8.7029288E+00
-237.7500E-03,+168.6925E-03,+2.1182E-03,-8.6610878E+00
-237.5000E-03,+168.6925E-03,+3.7918E-03,-8.6192468E+00
-237.2500E-03,+167.8556E-03,-392.3E-06,-8.6610878E+00
-237.0000E-03,+172.0397E-03,+2.1182E-03,-8.5355648E+00
-236.7500E-03,+172.0397E-03,+2.1182E-03,-8.5355648E+00
-236.5000E-03,+167.0188E-03,+2.1182E-03,-8.6192468E+00
-236.2500E-03,+168.6925E-03,+2.1182E-03,-8.5355648E+00
-236.0000E-03,+165.3452E-03,+5.4655E-03,-8.5355648E+00
-235.7500E-03,+168.6925E-03,+1.2814E-03,-8.4937238E+00
-235.5000E-03,+172.0397E-03,+3.7918E-03,-8.4518828E+00
-235.2500E-03,+167.0188E-03,+2.1182E-03,-8.4100418E+00
-235.0000E-03,+165.3452E-03,+2.1182E-03,-8.5355648E+00
-234.7500E-03,+172.8766E-03,+2.1182E-03,-8.6610878E+00
-234.5000E-03,+168.6925E-03,+2.1182E-03,-8.4518828E+00
-234.2500E-03,+168.6925E-03,+2.1182E-03,-8.4937238E+00
-234.0000E-03,+172.0397E-03,+2.1182E-03,-8.7029288E+00
-233.7500E-03,+167.0188E-03,+444.6E-06,-8.4937238E+00
-233.5000E-03,+172.0397E-03,+444.6E-06,-8.5355648E+00
-233.2500E-03,+165.3452E-03,+2.1182E-03,-8.6610878E+00
-233.0000E-03,+168.6925E-03,+2.1182E-03,-8.7029288E+00
-232.7500E-03,+167.0188E-03,+4.6287E-03,-8.3682008E+00
-232.5000E-03,+168.6925E-03,+2.1182E-03,-8.5355648E+00
-232.2500E-03,+166.1820E-03,+2.1182E-03,-8.4100418E+00
-232.0000E-03,+168.6925E-03,-1.2291E-03,-8.7029288E+00
-231.7500E-03,+170.3661E-03,+2.1182E-03,-8.6192468E+00
-231.5000E-03,+173.7134E-03,+3.7918E-03,-8.4518828E+00
-231.2500E-03,+165.3452E-03,+2.1182E-03,-8.5355648E+00
-231.0000E-03,+172.0397E-03,+2.1182E-03,-8.5355648E+00
-230.7500E-03,+167.8556E-03,+2.9550E-03,-8.6610878E+00
-230.5000E-03,+167.0188E-03,+3.7918E-03,-8.5355648E+00
-230.2500E-03,+167.0188E-03,+2.1182E-03,-8.5355648E+00
-230.0000E-03,+168.6925E-03,+2.1182E-03,-8.5355648E+00
-229.7500E-03,+167.0188E-03,+2.9550E-03,-8.6610878E+00
-229.5000E-03,+168.6925E-03,+3.7918E-03,-8.6192468E+00
-229.2500E-03,+162.8347E-03,-392.3E-06,-8.5355648E+00
-229.0000E-03,+172.0397E-03,+2.1182E-03,-8.5355648E+00
-228.7500E-03,+161.1611E-03,+2.1182E-03,-8.5774058E+00
-228.5000E-03,+167.0188E-03,+444.6E-06,-8.5355648E+00
-228.2500E-03,+167.8556E-03,+2.9550E-03,-8.5355648E+00
-228.0000E-03,+175.3870E-03,+2.1182E-03,-8.5355648E+00
-227.7500E-03,+166.1820E-03,+2.9550E-03,-8.5355648E+00
-227.5000E-03,+170.3661E-03,+2.1182E-03,-8.6192468E+00
-227.2500E-03,+167.8556E-03,+4.6287E-03,-8.5774058E+00
-227.0000E-03,+168.6925E-03,+2.1182E-03,-8.7029288E+00
-226.7500E-03,+168.6925E-03,+3.7918E-03,-8.5355648E+00
-226.5000E-03,+168.6925E-03,+2.1182E-03,-8.5355648E+00
-226.2500E-03,+165.3452E-03,+444.6E-06,-8.6610878E+00
-226.0000E-03,+158.6506E-03,+2.1182E-03,-8.5355648E+00
-225.7500E-03,+169.5293E-03,+1.2814E-03,-8.5355648E+00
-225.5000E-03,+165.3452E-03,+444.6E-06,-8.4518828E+00
-225.2500E-03,+172.0397E-03,+2.9550E-03,-8.5355648E+00
-225.0000E-03,+161.9979E-03,+2.1182E-03,-8.7029288E+00
-224.7500E-03,+161.9979E-03,+2.1182E-03,-8.4937238E+00
-224.5000E-03,+172.0397E-03,+3.7918E-03,-8.5355648E+00
-224.2500E-03,+166.1820E-03,+2.1182E-03,-8.5355648E+00
-224.0000E-03,+165.3452E-03,+2.1182E-03,-8.5355648E+00
-223.7500E-03,+165.3452E-03,-392.3E-06,-8.5355648E+00
-223.5000E-03,+167.0188E-03,+2.1182E-03,-8.5355648E+00
-223.2500E-03,+168.6925E-03,+1.2814E-03,-8.6610878E+00
-223.0000E-03,+175.3870E-03,+2.1182E-03,-8.5355648E+00
-222.7500E-03,+165.3452E-03,+2.1182E-03,-8.7029288E+00
-222.5000E-03,+168.6925E-03,+2.1182E-03,-8.5355648E+00
-222.2500E-03,+162.8347E-03,+4.6287E-03,-8.5774058E+00
-222.0000E-03,+175.3870E-03,+5.4655E-03,-8.5355648E+00
-221.7500E-03,+170.3661E-03,+2.1182E-03,-8.5355648E+00
-221.5000E-03,+170.3661E-03,+444.6E-06,-8.5355648E+00
-221.2500E-03,+167.0188E-03,+2.9550E-03,-8.5355648E+00
-221.0000E-03,+165.3452E-03,+2.1182E-03,-8.7029288E+00
-220.7500E-03,+167.0188E-03,+2.1182E-03,-8.6610878E+00
-220.5000E-03,+163.6715E-03,+2.1182E-03,-8.5355648E+00
-220.2500E-03,+163.6715E-03,+1.2814E-03,-8.5774058E+00
-220.0000E-03,+178.7343E-03,+2.1182E-03,-8.7029288E+00
-219.7500E-03,+177.0607E-03,+2.1182E-03,-8.5355648E+00
-219.5000E-03,+168.6925E-03,+2.1182E-03,-8.5355648E+00
-219.2500E-03,+161.9979E-03,+2.1182E-03,-8.5774058E+00
-219.0000E-03,+172.0397E-03,+5.4655E-03,-8.3682008E+00
-218.7500E-03,+172.8766E-03,+2.1182E-03,-8.5355648E+00
-218.5000E-03,+170.3661E-03,+2.1182E-03,-8.4518828E+00
-218.2500E-03,+170.3661E-03,-1.2291E-03,-8.5355648E+00
-218.0000E-03,+168.6925E-03,+2.1182E-03,-8.5355648E+00
-217.7500E-03,+166.1820E-03,+1.2814E-03,-8.4518828E+00
-217.5000E-03,+163.6715E-03,+2.1182E-03,-8.6192468E+00
-217.2500E-03,+172.8766E-03,+2.1182E-03,-8.4100418E+00
-217.0000E-03,+161.9979E-03,-1.2291E-03,-8.5355648E+00
-216.7500E-03,+165.3452E-03,+2.1182E-03,-8.6610878E+00
-216.5000E-03,+167.0188E-03,+3.7918E-03,-8.4518828E+00
-216.2500E-03,+168.6925E-03,+2.1182E-03,-8.5355648E+00
-216.0000E-03,+168.6925E-03,+2.1182E-03,-8.7029288E+00
-215.7500E-03,+167.8556E-03,+2.9550E-03,-8.5355648E+00
-215.5000E-03,+170.3661E-03,+2.1182E-03,-8.6192468E+00
-215.2500E-03,+165.3452E-03,+2.1182E-03,-8.5355648E+00
-215.0000E-03,+161.9979E-03,+2.1182E-03,-8.7029288E+00
-214.7500E-03,+167.0188E-03,+2.1182E-03,-8.5774058E+00
-214.5000E-03,+172.0397E-03,+2.1182E-03,-8.4518828E+00
-214.2500E-03,+171.2029E-03,-392.3E-06,-8.5355648E+00
-214.0000E-03,+161.9979E-03,+2.1182E-03,-8.5355648E+00
-213.7500E-03,+159.4874E-03,+2.1182E-03,-8.5355648E+00
-213.5000E-03,+163.6715E-03,+2.1182E-03,-8.4518828E+00
-213.2500E-03,+163.6715E-03,+2.1182E-03,-8.5355648E+00
-213.0000E-03,+165.3452E-03,+5.4655E-03,-8.5355648E+00
-212.7500E-03,+168.6925E-03,+2.1182E-03,-8.5355648E+00
-212.5000E-03,+168.6925E-03,+2.1182E-03,-8.6192468E+00
-212.2500E-03,+163.6715E-03,+2.1182E-03,-8.5774058E+00
-212.0000E-03,+172.0397E-03,+2.1182E-03,-8.3682008E+00
-211.7500E-03,+167.0188E-03,-392.3E-06,-8.6610878E+00
-211.5000E-03,+163.6715E-03,+444.6E-06,-8.5355648E+00
-211.2500E-03,+167.8556E-03,+2.9550E-03,-8.4937238E+00
-211.0000E-03,+161.9979E-03,+2.1182E-03,-8.7029288E+00
-210.7500E-03,+168.6925E-03,+2.1182E-03,-8.5355648E+00
-210.5000E-03,+173.7134E-03,+2.1182E-03,-8.4518828E+00
-210.2500E-03,+174.5502E-03,+2.1182E-03,-8.6610878E+00
-210.0000E-03,+168.6925E-03,+2.1182E-03,-8.5355648E+00
-209.7500E-03,+167.0188E-03,+5.4655E-03,-8.3682008E+00
-209.5000E-03,+163.6715E-03,+2.1182E-03,-8.5355648E+00
-209.2500E-03,+170.3661E-03,+1.2814E-03,-8.5355648E+00
-209.0000E-03,+175.3870E-03,+2.1182E-03,-8.5355648E+00
-208.7500E-03,+170.3661E-03,+2.1182E-03,-8.5355648E+00
-208.5000E-03,+180.4079E-03,+2.1182E-03,-8.5355648E+00
-208.2500E-03,+169.5293E-03,+1.2814E-03,-8.5355648E+00
-208.0000E-03,+175.3870E-03,+2.1182E-03,-8.3682008E+00
-207.7500E-03,+164.5084E-03,+444.6E-06,-8.4100418E+00
-207.5000E-03,+180.4079E-03,+2.1182E-03,-8.5355648E+00
-207.2500E-03,+170.3661E-03,+444.6E-06,-8.5355648E+00
-207.0000E-03,+168.6925E-03,+2.1182E-03,-8.5355648E+00
-206.7500E-03,+164.5084E-03,+444.6E-06,-8.7029288E+00
-206.5000E-03,+170.3661E-03,+3.7918E-03,-8.2845188E+00
-206.2500E-03,+166.1820E-03,+2.1182E-03,-8.5355648E+00
-206.0000E-03,+178.7343E-03,+2.1182E-03,-8.7029288E+00
-205.7500E-03,+161.9979E-03,+2.1182E-03,-8.5774058E+00
-205.5000E-03,+170.3661E-03,+2.1182E-03,-8.5355648E+00
-205.2500E-03,+170.3661E-03,+2.9550E-03,-8.5355648E+00
-205.0000E-03,+165.3452E-03,+2.1182E-03,-8.5355648E+00
-204.7500E-03,+161.9979E-03,+2.1182E-03,-8.5355648E+00
-204.5000E-03,+170.3661E-03,+2.1182E-03,-8.4518828E+00
-204.2500E-03,+162.8347E-03,+1.2814E-03,-8.5355648E+00
-204.0000E-03,+158.6506E-03,+2.1182E-03,-8.3682008E+00
-203.7500E-03,+168.6925E-03,+4.6287E-03,-8.7029288E+00
-203.5000E-03,+165.3452E-03,+2.1182E-03,-8.5355648E+00
-203.2500E-03,+169.5293E-03,+2.1182E-03,-8.5355648E+00
-203.0000E-03,+175.3870E-03,+2.1182E-03,-8.5355648E+00
-202.7500E-03,+163.6715E-03,+2.1182E-03,-8.5355648E+00
-202.5000E-03,+163.6715E-03,+2.1182E-03,-8.7029288E+00
-202.2500E-03,+169.5293E-03,+1.2814E-03,-8.5355648E+00
-202.0000E-03,+168.6925E-03,+2.1182E-03,-8.7029288E+00
-201.7500E-03,+167.0188E-03,+2.1182E-03,-8.4100418E+00
-201.5000E-03,+165.3452E-03,+2.1182E-03,-8.7029288E+00
-201.2500E-03,+164.5084E-03,+2.9550E-03,-8.5355648E+00
-201.0000E-03,+168.6925E-03,+2.1182E-03,-8.5355648E+00
-200.7500E-03,+163.6715E-03,+2.9550E-03,-8.5355648E+00
-200.5000E-03,+168.6925E-03,+3.7918E-03,-8.5355648E+00
-200.2500E-03,+168.6925E-03,+2.1182E-03,-8.5355648E+00
-200.0000E-03,+168.6925E-03,+2.1182E-03,-8.5355648E+00
-199.7500E-03,+162.8347E-03,+2.1182E-03,-8.5355648E+00
-199.5000E-03,+170.3661E-03,+2.1182E-03,-8.6192468E+00
-199.2500E-03,+172.8766E-03,+2.1182E-03,-8.7029288E+00
-199.0000E-03,+168.6925E-03,+2.1182E-03,-8.5355648E+00
-198.7500E-03,+161.9979E-03,+1.2814E-03,-8.5774058E+00
-198.5000E-03,+168.6925E-03,+2.1182E-03,-8.5355648E+00
-198.2500E-03,+172.8766E-03,+2.1182E-03,-8.4937238E+00
-198.0000E-03,+158.6506E-03,-1.2291E-03,-8.7029288E+00
-197.7500E-03,+169.5293E-03,+2.1182E-03,-8.5355648E+00
-197.5000E-03,+168.6925E-03,+444.6E-06,-8.6192468E+00
-197.2500E-03,+177.0607E-03,+2.1182E-03,-8.5355648E+00
-197.0000E-03,+168.6925E-03,+2.1182E-03,-8.3682008E+00
-196.7500E-03,+166.1820E-03,+4.6287E-03,-8.5355648E+00
-196.5000E-03,+163.6715E-03,+2.1182E-03,-8.6192468E+00
-196.2500E-03,+167.0188E-03,-392.3E-06,-8.5355648E+00
-196.0000E-03,+172.0397E-03,+5.4655E-03,-8.5355648E+00
-195.7500E-03,+168.6925E-03,+2.9550E-03,-8.5774058E+00
-195.5000E-03,+168.6925E-03,+2.1182E-03,-8.5355648E+00
-195.2500E-03,+170.3661E-03,+2.1182E-03,-8.6610878E+00
-195.0000E-03,+168.6925E-03,+5.4655E-03,-8.7029288E+00
-194.7500E-03,+169.5293E-03,+2.1182E-03,-8.7029288E+00
-194.5000E-03,+167.0188E-03,+444.6E-06,-8.5355648E+00
-194.2500E-03,+168.6925E-03,+2.1182E-03,-8.6610878E+00
-194.0000E-03,+172.0397E-03,+2.1182E-03,-8.7029288E+00
-193.7500E-03,+166.1820E-03,+2.9550E-03,-8.5355648E+00
-193.5000E-03,+172.0397E-03,+2.1182E-03,-8.6192468E+00
-193.2500E-03,+169.5293E-03,+2.1182E-03,-8.4937238E+00
-193.0000E-03,+168.6925E-03,+2.1182E-03,-8.5355648E+00
-192.7500E-03,+168.6925E-03,+5.4655E-03,-8.6610878E+00
-192.5000E-03,+163.6715E-03,+2.1182E-03,-8.5355648E+00
-192.2500E-03,+166.1820E-03,+4.6287E-03,-8.7029288E+00
-192.0000E-03,+161.9979E-03,+2.1182E-03,-8.5355648E+00
-191.7500E-03,+169.5293E-03,+1.2814E-03,-8.5355648E+00
-191.5000E-03,+170.3661E-03,+2.1182E-03,-8.5355648E+00
-191.2500E-03,+166.1820E-03,+1.2814E-03,-8.6610878E+00
-191.0000E-03,+165.3452E-03,+2.1182E-03,-8.7029288E+00
-190.7500E-03,+167.8556E-03,+2.1182E-03,-8.5774058E+00
-190.5000E-03,+165.3452E-03,+2.1182E-03,-8.6192468E+00
-190.2500E-03,+168.6925E-03,+2.1182E-03,-8.5355648E+00
-190.0000E-03,+172.0397E-03,+2.1182E-03,-8.5355648E+00
-189.7500E-03,+162.8347E-03,+2.9550E-03,-8.4100418E+00
-189.5000E-03,+168.6925E-03,+444.6E-06,-8.5355648E+00
-189.2500E-03,+169.5293E-03,+2.9550E-03,-8.6610878E+00
-189.0000E-03,+175.3870E-03,+2.1182E-03,-8.3682008E+00
-188.7500E-03,+167.0188E-03,+2.1182E-03,-8.6192468E+00
-188.5000E-03,+158.6506E-03,+2.1182E-03,-8.5355648E+00
-188.2500E-03,+171.2029E-03,+2.9550E-03,-8.5774058E+00
-188.0000E-03,+175.3870E-03,+5.4655E-03,-8.3682008E+00
-187.7500E-03,+172.0397E-03,+2.1182E-03,-8.6610878E+00
-187.5000E-03,+168.6925E-03,+2.1182E-03,-8.4518828E+00
-187.2500E-03,+167.8556E-03,-392.3E-06,-8.5355648E+00
-187.0000E-03,+165.3452E-03,+2.1182E-03,-8.7029288E+00
-186.7500E-03,+167.0188E-03,+2.1182E-03,-8.5774058E+00
-186.5000E-03,+165.3452E-03,+3.7918E-03,-8.7029288E+00
-186.2500E-03,+170.3661E-03,+2.1182E-03,-8.4100418E+00
-186.0000E-03,+172.0397E-03,+2.1182E-03,-8.7029288E+00
-185.7500E-03,+173.7134E-03,+2.1182E-03,-8.5355648E+00
-185.5000E-03,+172.0397E-03,+2.1182E-03,-8.4518828E+00
-185.2500E-03,+166.1820E-03,+2.1182E-03,-8.6610878E+00
-185.0000E-03,+161.9979E-03,+2.1182E-03,-8.3682008E+00
-184.7500E-03,+166.1820E-03,+2.1182E-03,-8.5355648E+00
-184.5000E-03,+151.9561E-03,+3.7918E-03,-8.6192468E+00
-184.2500E-03,+166.1820E-03,+2.9550E-03,-8.5355648E+00
-184.0000E-03,+165.3452E-03,+2.1182E-03,-8.5355648E+00
-183.7500E-03,+165.3452E-03,+2.1182E-03,-8.5355648E+00
-183.5000E-03,+168.6925E-03,+3.7918E-03,-8.5355648E+00
-183.2500E-03,+169.5293E-03,+1.2814E-03,-8.6610878E+00
-183.0000E-03,+168.6925E-03,-1.2291E-03,-8.7029288E+00
-182.7500E-03,+168.6925E-03,+2.1182E-03,-8.7029288E+00
-182.5000E-03,+165.3452E-03,+3.7918E-03,-8.6192468E+00
-182.2500E-03,+160.3243E-03,+1.2814E-03,-8.5355648E+00
-182.0000E-03,+165.3452E-03,+5.4655E-03,-8.7029288E+00
-181.7500E-03,+167.0188E-03,+444.6E-06,-8.5355648E+00
-181.5000E-03,+167.0188E-03,+3.7918E-03,-8.5355648E+00
-181.2500E-03,+168.6925E-03,+2.1182E-03,-8.6610878E+00
-181.0000E-03,+172.0397E-03,+2.1182E-03,-8.5355648E+00
-180.7500E-03,+164.5084E-03,+2.1182E-03,-8.5355648E+00
-180.5000E-03,+167.0188E-03,+3.7918E-03,-8.5355648E+00
-180.2500E-03,+168.6925E-03,+2.1182E-03,-8.5355648E+00
-180.0000E-03,+161.9979E-03,+2.1182E-03,-8.5355648E+00
-179.7500E-03,+156.9770E-03,+4.6287E-03,-8.5774058E+00
-179.5000E-03,+168.6925E-03,+3.7918E-03,-8.5355648E+00
-179.2500E-03,+168.6925E-03,+5.4655E-03,-8.5355648E+00
-179.0000E-03,+165.3452E-03,+2.1182E-03,-8.5355648E+00
-178.7500E-03,+172.0397E-03,+4.6287E-03,-8.4937238E+00
-178.5000E-03,+163.6715E-03,+3.7918E-03,-8.6192468E+00
-178.2500E-03,+166.1820E-03,+2.1182E-03,-8.4100418E+00
-178.0000E-03,+168.6925E-03,+2.1182E-03,-8.5355648E+00
-177.7500E-03,+168.6925E-03,+2.1182E-03,-8.6192468E+00
-177.5000E-03,+172.0397E-03,+2.1182E-03,-8.6192468E+00
-177.2500E-03,+168.6925E-03,+4.6287E-03,-8.5355648E+00
-177.0000E-03,+172.0397E-03,+2.1182E-03,-8.5355648E+00
-176.7500E-03,+171.2029E-03,+2.9550E-03,-8.6610878E+00
-176.5000E-03,+170.3661E-03,+3.7918E-03,-8.6192468E+00
-176.2500E-03,+162.8347E-03,+2.1182E-03,-8.5774058E+00
-176.0000E-03,+172.0397E-03,+5.4655E-03,-8.5355648E+00
-175.7500E-03,+170.3661E-03,+2.1182E-03,-8.5774058E+00
-175.5000E-03,+167.0188E-03,+2.1182E-03,-8.5355648E+00
-175.2500E-03,+166.1820E-03,+2.1182E-03,-8.5355648E+00
-175.0000E-03,+172.0397E-03,+2.1182E-03,-8.5355648E+00
-174.7500E-03,+165.3452E-03,+2.1182E-03,-8.6610878E+00
-174.5000E-03,+172.0397E-03,+2.1182E-03,-8.6192468E+00
-174.2500E-03,+170.3661E-03,+5.4655E-03,-8.6610878E+00
-174.0000E-03,+172.0397E-03,-1.2291E-03,-8.5355648E+00
-173.7500E-03,+168.6925E-03,+2.9550E-03,-8.5355648E+00
-173.5000E-03,+172.0397E-03,+444.6E-06,-8.4518828E+00
-173.2500E-03,+175.3870E-03,+2.1182E-03,-8.7029288E+00
-173.0000E-03,+165.3452E-03,+2.1182E-03,-8.5355648E+00
-172.7500E-03,+169.5293E-03,+1.2814E-03,-8.5355648E+00
-172.5000E-03,+167.0188E-03,+3.7918E-03,-8.5355648E+00
-172.2500E-03,+167.0188E-03,+2.1182E-03,-8.6192468E+00
-172.0000E-03,+172.0397E-03,+2.1182E-03,-8.7029288E+00
-171.7500E-03,+165.3452E-03,+4.6287E-03,-8.4518828E+00
-171.5000E-03,+168.6925E-03,+3.7918E-03,-8.6192468E+00
-171.2500E-03,+161.1611E-03,+2.1182E-03,-8.5355648E+00
-171.0000E-03,+178.7343E-03,+2.1182E-03,-8.5355648E+00
-170.7500E-03,+170.3661E-03,+4.6287E-03,-8.4518828E+00
-170.5000E-03,+172.0397E-03,+444.6E-06,-8.6192468E+00
-170.2500E-03,+168.6925E-03,+2.1182E-03,-8.4100418E+00
-170.0000E-03,+165.3452E-03,+2.1182E-03,-8.5355648E+00
-169.7500E-03,+171.2029E-03,+2.9550E-03,-8.5355648E+00
-169.5000E-03,+165.3452E-03,+2.1182E-03,-8.4518828E+00
-169.2500E-03,+168.6925E-03,+5.4655E-03,-8.6192468E+00
-169.0000E-03,+172.0397E-03,+2.1182E-03,-8.5355648E+00
-168.7500E-03,+165.3452E-03,+5.4655E-03,-8.5355648E+00
-168.5000E-03,+167.0188E-03,+2.1182E-03,-8.4518828E+00
-168.2500E-03,+171.2029E-03,+2.9550E-03,-8.6192468E+00
-168.0000E-03,+161.9979E-03,+5.4655E-03,-8.3682008E+00
-167.7500E-03,+170.3661E-03,+3.7918E-03,-8.5774058E+00
-167.5000E-03,+161.9979E-03,+3.7918E-03,-8.6192468E+00
-167.2500E-03,+163.6715E-03,+2.1182E-03,-8.4937238E+00
-167.0000E-03,+168.6925E-03,-1.2291E-03,-8.5355648E+00
-166.7500E-03,+166.1820E-03,+4.6287E-03,-8.5355648E+00
-166.5000E-03,+167.0188E-03,+2.1182E-03,-8.5355648E+00
-166.2500E-03,+166.1820E-03,+4.6287E-03,-8.5355648E+00
-166.0000E-03,+165.3452E-03,+2.1182E-03,-8.5355648E+00
-165.7500E-03,+167.0188E-03,+4.6287E-03,-8.6610878E+00
-165.5000E-03,+180.4079E-03,+2.1182E-03,-8.5355648E+00
-165.2500E-03,+168.6925E-03,+2.1182E-03,-8.5774058E+00
-165.0000E-03,+165.3452E-03,-1.2291E-03,-8.5355648E+00
-164.7500E-03,+168.6925E-03,+2.1182E-03,-8.5355648E+00
-164.5000E-03,+177.0607E-03,+444.6E-06,-8.4518828E+00
-164.2500E-03,+170.3661E-03,+2.1182E-03,-8.6610878E+00
-164.0000E-03,+172.0397E-03,-1.2291E-03,-8.5355648E+00
-163.7500E-03,+171.2029E-03,+2.1182E-03,-8.4100418E+00
-163.5000E-03,+170.3661E-03,+2.1182E-03,-8.5355648E+00
-163.2500E-03,+171.2029E-03,+2.1182E-03,-8.5355648E+00
-163.0000E-03,+165.3452E-03,+2.1182E-03,-8.3682008E+00
-162.7500E-03,+163.6715E-03,+2.1182E-03,-8.5355648E+00
-162.5000E-03,+167.0188E-03,+444.6E-06,-8.5355648E+00
-162.2500E-03,+166.1820E-03,+2.9550E-03,-8.4518828E+00
-162.0000E-03,+168.6925E-03,+2.1182E-03,-8.5355648E+00
-161.7500E-03,+169.5293E-03,+2.1182E-03,-8.5355648E+00
-161.5000E-03,+167.0188E-03,+2.1182E-03,-8.5355648E+00
-161.2500E-03,+167.8556E-03,+444.6E-06,-8.7029288E+00
-161.0000E-03,+168.6925E-03,+2.1182E-03,-8.5355648E+00
-160.7500E-03,+172.0397E-03,+4.6287E-03,-8.7029288E+00
-160.5000E-03,+161.9979E-03,+3.7918E-03,-8.5355648E+00
-160.2500E-03,+168.6925E-03,+2.1182E-03,-8.5355648E+00
-160.0000E-03,+178.7343E-03,+2.1182E-03,-8.5355648E+00
-159.7500E-03,+167.8556E-03,+2.1182E-03,-8.4937238E+00
-159.5000E-03,+170.3661E-03,+2.1182E-03,-8.6192468E+00
-159.2500E-03,+174.5502E-03,+2.9550E-03,-8.5355648E+00
-159.0000E-03,+165.3452E-03,+2.1182E-03,-8.7029288E+00
-158.7500E-03,+166.1820E-03,+4.6287E-03,-8.5355648E+00
-158.5000E-03,+168.6925E-03,+2.1182E-03,-8.5355648E+00
-158.2500E-03,+161.1611E-03,+4.6287E-03,-8.5774058E+00
-158.0000E-03,+165.3452E-03,+5.4655E-03,-8.5355648E+00
-157.7500E-03,+167.8556E-03,+4.6287E-03,-8.5355648E+00
-157.5000E-03,+168.6925E-03,+2.1182E-03,-8.5355648E+00
-157.2500E-03,+171.2029E-03,+4.6287E-03,-8.5355648E+00
-157.0000E-03,+165.3452E-03,+5.4655E-03,-8.5355648E+00
-156.7500E-03,+165.3452E-03,+2.1182E-03,-8.5774058E+00
-156.5000E-03,+167.0188E-03,+3.7918E-03,-8.3682008E+00
-156.2500E-03,+165.3452E-03,+2.1182E-03,-8.4937238E+00
-156.0000E-03,+168.6925E-03,+2.1182E-03,-8.7029288E+00
